ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Expense Rate,Research and development expense rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Per Share Net profit before tax (Yuan ¥),Total Asset Growth Rate,Debt ratio %,Net worth/Assets,Net profit before tax/Paid-in capital,Total Asset Turnover,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Current Liability,Current Liabilities/Liability,Long-term Liability to Current Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Cash Turnover Rate,Current Liability to Liability,Cash Flow to Total Assets,CFO to Assets,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,Equity to Liability,Cluster_ID,Bankrupt?
0.48340077,0.556694287,0.536163606,0.7537537537537538,0.0,2.7073434343434344e-13,0.0,0.179217058,0.179217058,0.179217058,0.227474709,0.182044136,8.481481481481566e-16,0.218943677,0.781056323,0.181087399,0.106446777,0.016216216216216217,7.830020020020021e-14,0.047258065,1.0804690700104494e-12,0.818119495,0.068259661,0.866373537,0.049627671,1.4220051813471504e-13,0.191852433,0.317865075,2.0778082744702322e-12,0.83914723,4.50261320754717e-13,4.03094e-14,0.26599999999999263,0.616,0.83914723,0.65409553,0.404612049,0.034617321,0,0.806477353,2.11344602851326e-13,0.015405672,2,0
0.6056647,0.672045355,0.674286632,0.948948948948949,0.48296593186372744,4.980292929292929e-13,0.0,0.182335342,0.182335342,0.182335342,0.251016356,0.198764781,3.7029029029029424e-15,0.089216072,0.910783928,0.196041023,0.205397301,2.385065065065065e-14,4.18005005005005e-14,0.040645161,3.006605015673981e-13,0.867534981,0.682664734,0.732349668,0.299740691,1.7246486010362694e-12,0.095301087,0.372246319,4.080754793138244e-13,1.0,0.0,1.8284400000000002e-14,7.557300000000074e-15,2.08211e-14,1.0,0.706925094,0.65755493,0.02023887,0,0.85914514,1.083163951120174e-13,0.042856224,2,0
0.493833179,0.591146969,0.536217142,0.9669669669669669,0.0,2.070919191919192e-13,0.167020954,0.190257469,0.190257469,0.190257469,0.221612934,0.190931686,0.6656656656656623,0.080176558,0.919823442,0.189917804,0.178410795,2.209099099099099e-14,5.331071071071071e-14,0.036935484,2.453594566353187e-13,0.891230363,0.725072279,0.784446509,0.393125627,2.5424943005181346e-12,0.084733276,0.355159863,5.258387487386478e-13,0.984423191,0.0,1.72426e-14,6.434600000000062e-15,2.4168200000000002e-14,0.984423191,0.817842504,0.603138633,0.016769337,0,0.830716241,1.347139511201643e-13,0.047903515,2,0
0.599083508,0.64745966,0.642914503,0.8928928928928929,0.3687374749498998,1.4951010101010102e-13,0.130782468,0.215877966,0.215877966,0.215877966,0.27588163,0.226406568,0.8078078078078058,0.102185809,0.897814191,0.224605987,0.092953523,1.4268268268268267e-14,2.2263263263263263e-14,0.024677419,1.0009550679205852e-12,0.799915895,0.362248449,0.404914975,0.04024462,3.121763730569948e-13,0.070567032,0.362707641,4.064097880928355e-13,0.64571648,5.729156184486373e-13,1.85886e-14,7.115300000000072e-15,0.509,0.64571648,0.648420717,0.638484204,0.027045169,0,0.857985872,2.1182814663951335e-12,0.037101874,2,0
0.500755618,0.560346707,0.545371808,0.9629629629629629,0.0,2.6164242424242425e-13,0.26773965,0.17584594,0.17584594,0.17584594,0.229649239,0.185885366,0.5285285285285238,0.180276325,0.819723675,0.184940804,0.16191904,1.3063363363363362e-14,5.702132132132132e-14,0.056935484,1.268851933124347e-12,0.785842042,0.556959184,0.667927789,0.133117702,4.377568911917098e-13,0.167104288,0.359090627,3.999726538849647e-13,0.885214734,3.156385744234801e-13,1.46595e-14,2.5884000000000276e-15,0.8270000000000001,0.885214734,0.636521517,0.671646384,0.039069733,0,0.812662786,4.0593584521385346e-14,0.019555634,2,0
0.515770487,0.582479285,0.565769045,0.8238238238238238,0.46092184368737477,1.8082626262626264e-13,0.111448527,0.245248831,0.245248831,0.245248831,0.247423655,0.201928146,0.7587587587587563,0.102095111,0.897904889,0.200852123,0.115442279,1.2795595595595595e-14,8.148068068068069e-14,0.027258065,6.817908045977012e-13,0.813497499,0.359752978,0.470620748,0.032240287,2.33799689119171e-13,0.075516253,0.330754511,8.270132189707366e-13,0.692631821,4.578816561844863e-13,1.69873e-14,3.287600000000034e-15,0.324,0.692631821,0.644753448,0.531431826,0.0249263,0,0.823392378,3.8593248472505484e-13,0.037148014,2,0
0.551747672,0.603576101,0.602120028,0.6966966966966966,0.2605210420841683,3.4245858585858587e-13,0.133616763,0.226623404,0.226623404,0.226623404,0.254419968,0.208480832,0.8948948948948938,0.108292771,0.891707229,0.207171405,0.124437781,2.2664864864864864e-14,1.756826826826827e-14,0.02983871,1.190414629049112e-12,0.766879777,0.286269451,0.337599558,0.040612248,2.560434196891192e-13,0.08693361,0.356587616,3.6156185671039355e-13,0.75426194,6.778904612159329e-13,1.15711e-14,2.0760000000000282e-16,0.4,0.75426194,0.638990922,0.621024595,0.039917868,0,0.832948472,3.825176069246474e-12,0.034860375,2,0
0.516794228,0.573648059,0.55864875,0.9169169169169169,0.07314629258517034,0.696969696969697,0.272395991,0.189920357,0.189920357,0.189920357,0.237780089,0.193869097,0.538538538538534,0.13075551,0.86924449,0.192911545,0.152923538,0.7057057057057057,1.2487137137137137e-13,0.041290323,3.043055381400209e-13,0.816853239,0.410198071,0.648757961,0.002408051,1.0455025906735752e-14,0.126452094,0.364567356,1.0053801210898082e-12,0.916735677,0.0,1.52552e-14,0.09739999999999095,0.0016,0.916735677,0.641784171,0.666188271,0.030390217,0,0.82278429,5.3997454175153306e-14,0.028335789,2,0
0.508750548,0.574738334,0.560522512,0.6436436436436437,0.35871743486973945,1.7375454545454547e-13,0.106083612,0.182798871,0.182798871,0.182798871,0.230216508,0.184077728,0.819819819819818,0.119176467,0.880823533,0.18308574,0.301349325,2.6987387387387386e-14,7.443813813813814e-14,0.059516129,1.0027145245559038e-12,0.815927946,0.49440816,0.631697181,0.046614682,2.093156476683938e-13,0.122250826,0.30804659,6.424754793138244e-13,0.970292513,0.0,0.08220000000000001,0.6699999999999966,0.184,0.970292513,0.556185468,0.437896571,0.030166973,0,0.81926103,8.543217922607013e-14,0.03140004,2,0
0.517379223,0.573975142,0.558220461,0.9209209209209209,0.013627254509018036,4.4448888888888893e-13,0.27887438,0.177531499,0.177531499,0.177531499,0.236078283,0.197860963,0.7687687687687664,0.190222813,0.809777187,0.192753186,0.35982009,1.3063363363363362e-14,7.929217217217218e-13,0.133225806,7.933019853709509e-14,0.838874701,0.661081072,0.961748388,0.223686637,6.214962694300518e-13,0.197869514,0.348908155,8.260935418768921e-13,0.996213395,0.0,1.05675e-14,0.7389999999999973,0.724,0.996213395,0.697955674,0.615116255,0.032164398,0,0.817014622,2.449969450101858e-14,0.018331276,2,0
